Date,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,sp500_Dividends,sp500_Stock Splits,bvsp_Open,bvsp_High,bvsp_Low,bvsp_Close,bvsp_Volume,bvsp_Dividends,bvsp_Stock Splits,nikkei_Open,nikkei_High,nikkei_Low,nikkei_Close,nikkei_Volume,nikkei_Dividends,nikkei_Stock Splits,rts_Price,rts_Open,rts_High,rts_Low,rts_Vol.,rts_Change %,sensex_Open,sensex_High,sensex_Low,sensex_Close,sensex_Volume,sensex_Dividends,sensex_Stock Splits,shangai_Open,shangai_High,shangai_Low,shangai_Close,shangai_Volume,shangai_Dividends,shangai_Stock Splits
2005-05-01,1156.8499755859375,1199.56005859375,1146.1800537109375,1191.5,39321990000.0,0.0,0.0,24847.0,25808.0,23680.0,25207.0,0.0,0.0,0.0,11220.9404296875,11594.5703125,11148.3603515625,11584.009765625,1617600000.0,0.0,0.0,4260.47,4186.0,4260.47,3977.32,,,6729.39013671875,7228.2099609375,6647.35986328125,7193.85009765625,330800.0,0.0,0.0,1059.6099853515625,1146.4169921875,998.22802734375,1080.93798828125,385600.0,0.0,0.0
2005-06-01,1191.5,1219.5899658203125,1188.300048828125,1191.3299560546875,40334040000.0,0.0,0.0,25209.0,26755.0,24224.0,25051.0,0.0,0.0,0.0,11573.3701171875,11913.5,11540.9296875,11899.599609375,1432300000.0,0.0,0.0,4554.4,4269.26,4561.75,4220.63,,,7165.4501953125,7708.58984375,7123.10986328125,7635.419921875,281000.0,0.0,0.0,1077.31298828125,1097.634033203125,1004.0809936523438,1083.032958984375,306200.0,0.0,0.0
2005-07-01,1191.3299560546875,1245.1500244140625,1183.550048828125,1234.1800537109375,37464670000.0,0.0,0.0,25051.0,26306.0,24192.0,26042.0,0.0,0.0,0.0,11907.419921875,12612.16015625,11614.7099609375,12413.599609375,2344500000.0,0.0,0.0,5023.84,4548.0,5056.42,4546.39,,,7632.009765625,7921.39013671875,7537.5,7805.43017578125,337800.0,0.0,0.0,1082.7960205078125,1201.7550048828125,1081.1180419921875,1162.7979736328125,636000.0,0.0,0.0
2005-08-01,1234.1800537109375,1245.8599853515625,1201.0699462890625,1220.3299560546875,42030090000.0,0.0,0.0,26042.0,28072.0,25734.0,28045.0,0.0,0.0,0.0,12501.4296875,13678.4404296875,12498.400390625,13574.2998046875,3272000000.0,0.0,0.0,5661.69,5015.31,5693.18,4993.94,,,7818.89990234375,8722.169921875,7818.89990234375,8634.48046875,322800.0,0.0,0.0,1163.699951171875,1223.56494140625,1129.053955078125,1155.614013671875,546000.0,0.0,0.0
2005-09-01,1220.3299560546875,1243.1300048828125,1205.3499755859375,1228.81005859375,44777510000.0,0.0,0.0,28044.0,31584.0,27799.0,31584.0,0.0,0.0,0.0,13566.2001953125,13783.599609375,12996.2900390625,13606.5,3283900000.0,0.0,0.0,6458.3,5665.08,6463.42,5473.1,,,8662.990234375,8821.83984375,7656.14990234375,7892.31982421875,452600.0,0.0,0.0,1153.6719970703125,1165.666015625,1067.406982421875,1092.8170166015625,267800.0,0.0,0.0
2005-10-01,1228.81005859375,1233.3399658203125,1168.199951171875,1207.010009765625,49793790000.0,0.0,0.0,31582.0,32052.0,28161.0,30194.0,0.0,0.0,0.0,13718.2099609375,15013.240234375,13706.330078125,14872.150390625,3468100000.0,0.0,0.0,5976.28,6466.43,6773.55,5621.98,,,7989.85986328125,9033.990234375,7891.22998046875,8788.8095703125,341200.0,0.0,0.0,1091.677001953125,1122.8790283203125,1074.2979736328125,1099.260986328125,314800.0,0.0,0.0
2005-11-01,1207.010009765625,1270.6400146484375,1201.0699462890625,1249.47998046875,45102870000.0,0.0,0.0,30194.0,32350.0,29948.0,31917.0,0.0,0.0,0.0,14914.75,16445.560546875,14880.1796875,16111.4296875,3239400000.0,0.0,0.0,6701.53,5993.19,6789.93,5988.83,,,8813.8203125,9442.98046875,8769.5595703125,9397.9296875,493800.0,0.0,0.0,1098.7840576171875,1173.06396484375,1074.0069580078125,1161.0570068359375,296200.0,0.0,0.0
2005-12-01,1249.47998046875,1275.800048828125,1246.5899658203125,1248.2900390625,41756130000.0,0.0,0.0,31921.0,33837.0,31921.0,33456.0,0.0,0.0,0.0,16294.650390625,16754.599609375,15059.51953125,16649.8203125,2680600000.0,0.0,0.0,7287.17,6720.11,7386.98,6720.11,,,9422.490234375,9945.1904296875,9158.4404296875,9919.8896484375,412800.0,0.0,0.0,1163.8780517578125,1262.0870361328125,1161.906005859375,1258.0460205078125,451600.0,0.0,0.0
2006-01-01,1248.2900390625,1294.9000244140625,1245.739990234375,1280.0799560546875,49211650000.0,0.0,0.0,33462.0,38804.0,32860.0,38383.0,0.0,0.0,0.0,16594.900390625,16777.369140625,15389.580078125,16205.4296875,2767300000.0,0.0,0.0,8321.5,7302.1,8673.95,7302.1,,,9959.240234375,10422.650390625,9713.509765625,10370.240234375,348400.0,0.0,0.0,1263.0030517578125,1304.613037109375,1256.8079833984375,1299.030029296875,466800.0,0.0,0.0
2006-02-01,1280.0799560546875,1297.5699462890625,1253.6099853515625,1280.6600341796875,42859940000.0,0.0,0.0,38382.0,38978.0,35891.0,38610.0,0.0,0.0,0.0,16026.8203125,17125.640625,15553.1396484375,17059.66015625,2389600000.0,0.0,0.0,9191.38,8324.72,9694.83,8280.06,,,10368.75,11356.9501953125,10344.259765625,11279.9599609375,457000.0,0.0,0.0,1299.154052734375,1313.125,1238.156005859375,1298.2950439453125,502600.0,0.0,0.0
2006-03-01,1280.6600341796875,1310.8800048828125,1268.4200439453125,1294.8699951171875,50905040000.0,0.0,0.0,38610.0,39395.0,36085.0,37952.0,0.0,0.0,0.0,17127.609375,17563.369140625,16750.5,16906.23046875,2145500000.0,0.0,0.0,8958.64,9192.63,9436.14,8447.16,,,11342.9599609375,12102.0,11008.4296875,11851.9296875,403400.0,0.0,0.0,1298.6839599609375,1444.7139892578125,1298.6839599609375,1440.2230224609375,826000.0,0.0,0.0
2006-04-01,1302.8800048828125,1318.1600341796875,1280.739990234375,1310.6099853515625,43308430000.0,0.0,0.0,37952.0,40425.0,37816.0,40363.0,0.0,0.0,0.0,16929.830078125,17375.25,15442.5302734375,15467.330078125,2337600000.0,0.0,0.0,10197.14,8936.69,10411.77,8936.19,,,12103.7802734375,12671.1103515625,9826.91015625,10398.6103515625,531800.0,0.0,0.0,1446.991943359375,1678.5989990234375,1446.991943359375,1641.300048828125,1156200.0,0.0,0.0
2006-05-01,1310.6099853515625,1326.699951171875,1245.3399658203125,1270.0899658203125,54312830000.0,0.0,0.0,40365.0,42062.0,34911.0,36530.0,0.0,0.0,0.0,15603.25,15789.3095703125,14045.5302734375,15505.1796875,2526300000.0,0.0,0.0,8866.55,10165.55,10930.69,7984.56,,,10472.4599609375,10626.83984375,8799.009765625,10609.25,569600.0,0.0,0.0,1639.6729736328125,1695.5799560546875,1512.52099609375,1672.2110595703125,985400.0,0.0,0.0
2006-06-01,1270.050048828125,1290.6800537109375,1219.2900390625,1270.199951171875,54873260000.0,0.0,0.0,36531.0,38437.0,32057.0,36631.0,0.0,0.0,0.0,15573.349609375,15710.3896484375,14437.240234375,15456.8095703125,2085700000.0,0.0,0.0,9101.18,8847.47,9432.99,7424.76,,,10646.5595703125,10940.4501953125,9875.349609375,10743.8798828125,446400.0,0.0,0.0,1677.31103515625,1757.4720458984375,1611.1629638671875,1612.7330322265625,856800.0,0.0,0.0
2006-07-01,1270.06005859375,1280.4200439453125,1224.5400390625,1276.6600341796875,46348220000.0,0.0,0.0,36629.0,37601.0,34591.0,37077.0,0.0,0.0,0.0,15387.51953125,16244.83984375,15154.0595703125,16140.759765625,2278400000.0,0.0,0.0,9372.74,9055.93,9507.37,8691.95,,,10737.5,11794.4296875,10646.650390625,11699.0498046875,342600.0,0.0,0.0,1619.635009765625,1667.530029296875,1541.4129638671875,1658.637939453125,631600.0,0.0,0.0
2006-08-01,1278.530029296875,1306.739990234375,1261.300048828125,1303.8199462890625,50485620000.0,0.0,0.0,37077.0,38172.0,35123.0,36232.0,144235600.0,0.0,0.0,16072.8095703125,16414.939453125,15513.8701171875,16127.580078125,2062500000.0,0.0,0.0,9780.59,9354.57,10068.55,9314.95,,,11699.5703125,12485.169921875,11445.1904296875,12454.419921875,294600.0,0.0,0.0,1658.6600341796875,1755.6910400390625,1634.0260009765625,1752.4239501953125,782400.0,0.0,0.0
2006-09-01,1303.800048828125,1340.280029296875,1290.9300537109375,1335.8499755859375,49001440000.0,0.0,0.0,36232.0,37739.0,34127.0,36449.0,2391376300.0,0.0,0.0,16169.0,16901.529296875,16028.3203125,16399.390625,2207200000.0,0.0,0.0,9323.57,9782.8,9946.58,8708.23,,,12473.7900390625,13075.849609375,12178.830078125,12961.900390625,265800.0,0.0,0.0,1768.14404296875,1842.72998046875,1753.4940185546875,1837.9930419921875,802400.0,0.0,0.0
2006-10-01,1335.8199462890625,1389.449951171875,1327.0999755859375,1377.93994140625,56793620000.0,0.0,0.0,36450.0,39843.0,36438.0,39263.0,2392852500.0,0.0,0.0,16338.7197265625,16512.509765625,15615.5595703125,16274.330078125,2143600000.0,0.0,0.0,9705.26,9334.73,9981.31,9039.79,,,12992.6201171875,13799.01953125,12937.2998046875,13696.3095703125,384400.0,0.0,0.0,1838.6800537109373,2102.056884765625,1833.2010498046875,2099.2890625,1193000.0,0.0,0.0
2006-11-01,1377.760009765625,1407.8900146484375,1360.97998046875,1400.6300048828125,55343930000.0,0.0,0.0,39279.0,42308.0,39279.0,41932.0,2175094500.0,0.0,0.0,16313.01953125,17301.689453125,16185.919921875,17225.830078125,2415700000.0,0.0,0.0,10513.34,9719.79,10547.77,9719.79,,,13729.669921875,14035.2998046875,12801.650390625,13786.91015625,283600.0,0.0,0.0,2106.294921875,2698.904052734375,2084.26611328125,2675.47412109375,1626200.0,0.0,0.0
2006-12-01,1400.6300048828125,1431.81005859375,1385.9300537109375,1418.300048828125,47578780000.0,0.0,0.0,41930.0,44675.0,41192.0,44474.0,1845604000.0,0.0,0.0,17322.5,17617.640625,16758.4609375,17383.419921875,2668700000.0,0.0,0.0,11400.53,10510.7,11435.05,10437.58,,,13827.76953125,14325.919921875,13303.2197265625,14090.919921875,298600.0,0.0,0.0,2728.18798828125,2994.281982421875,2617.01904296875,2786.3349609375,2318000.0,0.0,0.0
2007-01-01,1418.030029296875,1441.6099853515625,1403.969970703125,1438.239990234375,56686200000.0,0.0,0.0,44476.0,45388.0,41266.0,44642.0,2010837900.0,0.0,0.0,17377.029296875,18300.390625,17199.66015625,17604.119140625,3256500000.0,0.0,0.0,10995.87,11287.5,11287.5,10402.69,,,14124.3603515625,14723.8798828125,12800.91015625,12938.08984375,325600.0,0.0,0.0,2744.81396484375,3049.77099609375,2541.52490234375,2881.072998046875,1472200.0,0.0,0.0
2007-02-01,1437.9000244140625,1461.5699462890625,1389.4200439453125,1406.8199462890625,51844990000.0,0.0,0.0,44642.0,46752.0,42571.0,43892.0,2210915100.0,0.0,0.0,17542.23046875,17558.0390625,16532.91015625,17287.650390625,3402500000.0,0.0,0.0,10930.69,11007.94,11635.44,10801.33,,,13013.740234375,13386.9501953125,12316.099609375,13072.099609375,374800.0,0.0,0.0,2877.202880859375,3273.72705078125,2723.06494140625,3183.98291015625,2436600.0,0.0,0.0
2007-03-01,1406.800048828125,1438.8900146484375,1363.97998046875,1420.8599853515625,67622250000.0,0.0,0.0,43886.0,45950.0,41117.0,45805.0,2898315900.0,0.0,0.0,17346.25,17782.080078125,16999.05078125,17400.41015625,2597500000.0,0.0,0.0,11326.33,10923.87,11430.72,10016.4,,,12811.9296875,14383.7197265625,12425.51953125,13872.3701171875,352800.0,0.0,0.0,3196.5869140625,3851.35009765625,3196.5869140625,3841.27197265625,2910800.0,0.0,0.0
2007-04-01,1420.8299560546875,1498.02001953125,1416.3699951171875,1482.3699951171875,57032470000.0,0.0,0.0,45805.0,49856.0,45225.0,48956.0,2788661600.0,0.0,0.0,17396.30078125,17875.75,17203.029296875,17875.75,2759200000.0,0.0,0.0,11205.07,11318.22,11666.78,11056.94,,,13987.76953125,14576.3701171875,13562.9501953125,14544.4599609375,309800.0,0.0,0.0,3937.93798828125,4335.962890625,3845.22705078125,4109.65380859375,2914400.0,0.0,0.0
2007-05-01,1482.3699951171875,1535.56005859375,1476.699951171875,1530.6199951171875,64958050000.0,0.0,0.0,48955.0,52877.0,48953.0,52268.0,2311245000.0,0.0,0.0,17949.919921875,18297.0,17591.9296875,18138.359375,2726700000.0,0.0,0.0,10370.15,11159.19,11226.28,9947.66,,,14610.2802734375,14683.3603515625,13946.990234375,14650.509765625,289800.0,0.0,0.0,4120.626953125,4311.9970703125,3404.14599609375,3820.702880859375,2650200.0,0.0,0.0
2007-06-01,1530.6199951171875,1540.56005859375,1484.1800537109375,1503.3499755859375,65322800000.0,0.0,0.0,52271.0,55003.0,50885.0,54392.0,2008111300.0,0.0,0.0,18139.0390625,18295.26953125,17042.66015625,17248.890625,2635500000.0,0.0,0.0,11008.32,10370.98,11175.05,10317.16,,,14685.16015625,15868.849609375,14638.8798828125,15550.990234375,389200.0,0.0,0.0,3800.23291015625,4476.6259765625,3563.5439453125,4471.0322265625,1695600.0,0.0,0.0
2007-07-01,1504.6600341796875,1555.9000244140625,1454.25,1455.27001953125,70337430000.0,0.0,0.0,54396.0,58293.0,52627.0,54183.0,926311000.0,0.0,0.0,17169.19921875,17274.330078125,15262.099609375,16569.08984375,3199300000.0,0.0,0.0,11478.56,11019.23,11959.74,10996.53,,,15344.01953125,15542.400390625,13779.8798828125,15318.599609375,353200.0,0.0,0.0,4488.77392578125,5235.1572265625,4284.87109375,5218.8251953125,2408400.0,0.0,0.0
2007-08-01,1455.1800537109375,1503.8900146484375,1370.5999755859375,1473.989990234375,91381760000.0,0.0,0.0,54170.0,55616.0,44938.0,54637.0,1151761800.0,0.0,0.0,16511.0703125,16929.259765625,15610.650390625,16785.689453125,2068700000.0,0.0,0.0,11073.54,11395.9,11476.2,10408.77,,,15401.990234375,17361.470703125,15323.0498046875,17291.099609375,389400.0,0.0,0.0,5257.77685546875,5560.4169921875,5025.3359375,5552.30078125,1918600.0,0.0,0.0
2007-09-01,1473.9599609375,1538.739990234375,1439.2900390625,1526.75,57809700000.0,0.0,0.0,54641.0,61054.0,52321.0,60465.0,106332200.0,0.0,0.0,16773.099609375,17488.970703125,16199.01953125,16737.630859375,2633300000.0,0.0,0.0,11629.43,11066.06,11648.79,10856.54,,,17356.990234375,20238.16015625,17144.580078125,19837.990234375,641000.0,0.0,0.0,5683.31005859375,6124.0439453125,5462.01318359375,5954.76513671875,1340800.0,0.0,0.0
2007-10-01,1527.2900390625,1576.0899658203125,1489.56005859375,1549.3800048828125,76022580000.0,0.0,0.0,60465.0,65949.0,59473.0,65318.0,146974800.0,0.0,0.0,16812.900390625,16887.0390625,14669.849609375,15680.669921875,3089900000.0,0.0,0.0,12359.45,11623.56,12436.68,11443.13,,,20130.23046875,20204.2109375,18182.830078125,19363.189453125,353000.0,0.0,0.0,5978.93896484375,6005.130859375,4778.72705078125,4871.77783203125,1007000.0,0.0,0.0
2007-11-01,1545.7900390625,1545.7900390625,1406.0999755859375,1481.1400146484375,86246950000.0,0.0,0.0,65317.0,65317.0,58096.0,63006.0,111714400.0,0.0,0.0,15747.4697265625,16107.650390625,14998.009765625,15307.7802734375,2330800000.0,0.0,0.0,12156.74,12345.91,12672.25,11647.79,,,19547.08984375,20498.109375,18886.400390625,20286.990234375,252800.0,0.0,0.0,4838.56396484375,5336.4990234375,4798.01416015625,5261.56298828125,1251600.0,0.0,0.0
2007-12-01,1479.6300048828125,1523.5699462890625,1435.6500244140625,1468.3599853515625,64821670000.0,0.0,0.0,63018.0,66529.0,59414.0,63886.0,39270200.0,0.0,0.0,,,,,,,,12690.62,12180.77,12971.21,12078.53,,,20393.099609375,21206.76953125,15332.419921875,17648.7109375,454600.0,0.0,0.0,,,,,,,
2008-01-01,1467.969970703125,1471.77001953125,1270.050048828125,1378.550048828125,98475340000.0,0.0,0.0,63885.0,63906.0,53011.0,59490.0,75006400.0,0.0,0.0,,,,,,,,,,,,,,17820.669921875,18895.33984375,16457.740234375,17578.720703125,326000.0,0.0,0.0,,,,,,,
2008-02-01,1378.5999755859375,1396.02001953125,1316.75,1330.6300048828125,78536130000.0,0.0,0.0,59491.0,66005.0,58030.0,63489.0,62925000.0,0.0,0.0,,,,,,,,,,,,,,17227.560546875,17227.560546875,14677.240234375,15644.4404296875,444400.0,0.0,0.0,,,,,,,
2008-03-01,1330.449951171875,1359.6800537109375,1256.97998046875,1322.699951171875,93189170000.0,0.0,0.0,63496.0,65045.0,57824.0,60968.0,48383600.0,0.0,0.0,,,,,,,,,,,,,,15771.7197265625,17480.740234375,15297.9599609375,17287.310546875,397300.0,0.0,0.0,,,,,,,
2008-04-01,1326.4100341796875,1404.5699462890625,1324.3499755859375,1385.5899658203125,85978630000.0,0.0,0.0,60965.0,68038.0,60965.0,67868.0,21483400.0,0.0,0.0,,,,,,,,,,,,,,17560.150390625,17735.69921875,16196.01953125,16415.5703125,384600.0,0.0,0.0,,,,,,,
2008-05-01,1385.969970703125,1440.239990234375,1373.0699462890625,1400.3800048828125,80990480000.0,0.0,0.0,67869.0,73920.0,67865.0,72593.0,25864000.0,0.0,0.0,,,,,,,,,,,,,,16591.4609375,16632.720703125,13405.5400390625,13461.599609375,489200.0,0.0,0.0,,,,,,,
2008-06-01,1399.6199951171875,1404.050048828125,1272.0,1280.0,96614040000.0,0.0,0.0,72593.0,72593.0,63689.0,65018.0,24527600.0,0.0,0.0,,,,,,,,,,,,,,13480.01953125,15130.08984375,12514.990234375,14355.75,670000.0,0.0,0.0,,,,,,,
2008-07-01,1276.68994140625,1292.1700439453125,1200.43994140625,1267.3800048828125,124980570000.0,0.0,0.0,65018.0,65018.0,56418.0,59505.0,28042800.0,0.0,0.0,,,,,,,,,,,,,,14064.259765625,15579.7802734375,14002.4296875,14564.5302734375,472400.0,0.0,0.0,,,,,,,
2008-08-01,1269.4200439453125,1313.1500244140625,1247.449951171875,1282.8299560546875,86266010000.0,0.0,0.0,59505.0,59505.0,52345.0,55680.0,22831800.0,0.0,0.0,,,,,,,,,,,,,,14412.990234375,15107.009765625,12153.5498046875,12860.4296875,629100.0,0.0,0.0,,,,,,,
2008-09-01,1287.8299560546875,1303.0400390625,1106.4200439453125,1166.3599853515625,140007320000.0,0.0,0.0,55665.0,55665.0,43766.0,49541.0,35435000.0,0.0,0.0,,,,,,,,,,,,,,13006.7197265625,13203.8603515625,7697.39013671875,9788.0595703125,872000.0,0.0,0.0,,,,,,,
2008-10-01,1164.1700439453125,1167.030029296875,839.7999877929688,968.75,159823030000.0,0.0,0.0,49538.0,49834.0,29435.0,37257.0,46438000.0,0.0,0.0,,,,,,,,,,,,,,10209.3701171875,10945.41015625,8316.3896484375,9092.7197265625,836800.0,0.0,0.0,,,,,,,
2008-11-01,968.6699829101562,1007.510009765625,741.02001953125,896.239990234375,115660210000.0,0.0,0.0,37261.0,41003.0,31081.0,36596.0,33453000.0,0.0,0.0,,,,,,,,,,,,,,9162.9404296875,10188.5400390625,8467.4296875,9647.3095703125,1119400.0,0.0,0.0,,,,,,,
2008-12-01,888.6099853515625,918.8499755859376,815.6900024414062,903.25,112884470000.0,0.0,0.0,36596.0,40498.0,33798.0,37550.0,32444400.0,0.0,0.0,,,,,,,,,,,,,,9973.0595703125,10469.7197265625,8631.599609375,9424.240234375,1120000.0,0.0,0.0,,,,,,,
2009-01-01,902.989990234375,943.8499755859376,804.2999877929688,825.8800048828125,112090640000.0,0.0,0.0,37550.0,42525.0,36744.0,39301.0,33499800.0,0.0,0.0,,,,,,,,,,,,,,9363.580078125,9724.8701171875,8619.2197265625,8891.6103515625,653600.0,0.0,0.0,,,,,,,
2009-02-01,823.0900268554688,875.010009765625,734.52001953125,735.0900268554688,124492210000.0,0.0,0.0,39296.0,43441.0,37324.0,38183.0,30069600.0,0.0,0.0,,,,,,,,,,,,,,8762.8798828125,10127.08984375,8047.169921875,9708.5,867600.0,0.0,0.0,,,,,,,
2009-03-01,729.5700073242188,832.97998046875,666.7899780273438,797.8699951171875,161843640000.0,0.0,0.0,38180.0,42680.0,35722.0,40926.0,35335800.0,0.0,0.0,,,,,,,,,,,,,,9745.76953125,11492.099609375,9546.2900390625,11403.25,860000.0,0.0,0.0,,,,,,,
2009-04-01,793.5900268554688,888.7000122070312,783.3200073242188,872.8099975585938,138855320000.0,0.0,0.0,40918.0,48126.0,40256.0,47290.0,34551000.0,0.0,0.0,,,,,,,,,,,,,,11635.240234375,14930.5400390625,11621.2998046875,14625.25,1050000.0,0.0,0.0,,,,,,,
2009-05-01,872.739990234375,930.1699829101562,866.0999755859375,919.1400146484376,131614940000.0,0.0,0.0,47290.0,53806.0,47290.0,53198.0,35239600.0,0.0,0.0,,,,,,,,,,,,,,14790.8896484375,15600.2998046875,14016.9501953125,14493.83984375,851800.0,0.0,0.0,,,,,,,
2009-06-01,923.260009765625,956.22998046875,888.8599853515625,919.3200073242188,112653150000.0,0.0,0.0,53202.0,54955.0,49130.0,51465.0,30445600.0,0.0,0.0,,,,,,,,,,,,,,14493.83984375,15732.8095703125,13219.990234375,15670.3095703125,801000.0,0.0,0.0,,,,,,,
2009-07-01,920.8200073242188,996.6799926757812,869.3200073242188,987.47998046875,106635790000.0,0.0,0.0,51464.0,55083.0,48262.0,54766.0,29458000.0,0.0,0.0,,,,,,,,,,,,,,15694.7802734375,16002.4599609375,14684.4501953125,15666.6396484375,599200.0,0.0,0.0,,,,,,,
2009-08-01,990.219970703125,1039.469970703125,978.510009765625,1020.6199951171876,116059270000.0,0.0,0.0,54766.0,58634.0,54766.0,56489.0,27932200.0,0.0,0.0,,,,,,,,,,,,,,15691.26953125,17142.51953125,15356.7197265625,17126.83984375,550400.0,0.0,0.0,,,,,,,
2009-09-01,1019.52001953125,1080.1500244140625,991.969970703125,1057.0799560546875,112295490000.0,0.0,0.0,56489.0,62017.0,55339.0,61518.0,28071600.0,0.0,0.0,,,,,,,,,,,,,,17186.19921875,17457.259765625,15805.2001953125,15896.2802734375,561600.0,0.0,0.0,,,,,,,
2009-10-01,1054.9100341796875,1101.3599853515625,1019.9500122070312,1036.18994140625,113410990000.0,0.0,0.0,61519.0,67530.0,59678.0,61546.0,33944200.0,0.0,0.0,,,,,,,,,,,,,,15838.6298828125,17290.48046875,15330.5595703125,16926.220703125,478000.0,0.0,0.0,,,,,,,
2009-11-01,1036.1800537109375,1113.68994140625,1029.3800048828125,1095.6300048828125,84981530000.0,0.0,0.0,61539.0,68060.0,60724.0,67044.0,30950400.0,0.0,0.0,,,,,,,,,,,,,,16947.4609375,17530.939453125,16577.779296875,17464.810546875,399600.0,0.0,0.0,,,,,,,
2009-12-01,1098.8900146484375,1130.3800048828125,1085.8900146484375,1115.0999755859375,89515330000.0,0.0,0.0,67051.0,69785.0,65925.0,68588.0,25856400.0,0.0,0.0,,,,,,,,,,,,,,17473.44921875,17790.330078125,15982.080078125,16357.9599609375,391200.0,0.0,0.0,,,,,,,
2010-01-01,1116.56005859375,1150.449951171875,1071.5899658203125,1073.8699951171875,90947580000.0,0.0,0.0,68587.0,71068.0,64541.0,65402.0,32866000.0,0.0,0.0,,,,,,,,,,,,,,16339.3203125,16669.25,15651.990234375,16429.55078125,351400.0,0.0,0.0,,,,,,,
2010-02-01,1073.8900146484375,1112.4200439453125,1044.5,1104.489990234375,84561340000.0,0.0,0.0,65402.0,68120.0,61341.0,66503.0,27096400.0,0.0,0.0,,,,,,,,,,,,,,16438.44921875,17793.009765625,16438.44921875,17527.76953125,368400.0,0.0,0.0,,,,,,,
2010-03-01,1105.3599853515625,1180.68994140625,1105.3599853515625,1169.4300537109375,103683550000.0,0.0,0.0,66511.0,70486.0,66511.0,70372.0,37817200.0,0.0,0.0,,,,,,,,,,,,,,17555.0390625,18047.859375,17276.80078125,17558.7109375,259800.0,0.0,0.0,,,,,,,
2010-04-01,1171.22998046875,1219.800048828125,1170.68994140625,1186.68994140625,116741910000.0,0.0,0.0,70375.0,71989.0,65914.0,67530.0,34294000.0,0.0,0.0,,,,,,,,,,,,,,17536.859375,17536.859375,15960.150390625,16944.630859375,398600.0,0.0,0.0,,,,,,,
2010-05-01,1188.5799560546875,1205.1300048828125,1040.780029296875,1089.4100341796875,127662780000.0,0.0,0.0,67534.0,67969.0,57634.0,63047.0,52407200.0,0.0,0.0,,,,,,,,,,,,,,16942.8203125,17919.619140625,16318.3896484375,17700.900390625,500200.0,0.0,0.0,,,,,,,
2010-06-01,1087.300048828125,1131.22998046875,1028.3299560546875,1030.7099609375,110106750000.0,0.0,0.0,63033.0,65831.0,60936.0,60936.0,36575200.0,0.0,0.0,,,,,,,,,,,,,,17679.33984375,18237.560546875,17395.580078125,17868.2890625,330600.0,0.0,0.0,,,,,,,
2010-07-01,1031.0999755859375,1120.949951171875,1010.9099731445312,1101.5999755859375,94778110000.0,0.0,0.0,60935.0,67608.0,60056.0,67515.0,34777400.0,0.0,0.0,,,,,,,,,,,,,,17911.310546875,18475.26953125,17819.990234375,17971.119140625,311600.0,0.0,0.0,,,,,,,
2010-08-01,1107.530029296875,1129.239990234375,1039.699951171875,1049.3299560546875,85738250000.0,0.0,0.0,67524.0,68754.0,63804.0,65145.0,38356200.0,0.0,0.0,,,,,,,,,,,,,,18027.119140625,20267.98046875,18027.119140625,20069.119140625,334800.0,0.0,0.0,,,,,,,
2010-09-01,1049.719970703125,1157.1600341796875,1049.719970703125,1141.199951171875,79589450000.0,0.0,0.0,65154.0,69737.0,65154.0,69430.0,43837400.0,0.0,0.0,,,,,,,,,,,,,,20094.099609375,20854.55078125,19768.9609375,20032.33984375,288400.0,0.0,0.0,,,,,,,
2010-10-01,1143.489990234375,1196.1400146484375,1131.8699951171875,1183.260009765625,89536270000.0,0.0,0.0,69438.0,72140.0,68847.0,70673.0,48426200.0,0.0,0.0,,,,,,,,,,,,,,20272.490234375,21108.640625,18954.8203125,19521.25,289800.0,0.0,0.0,,,,,,,
2010-11-01,1185.7099609375,1227.0799560546875,1173.0,1180.550048828125,87151070000.0,0.0,0.0,70686.0,73103.0,67103.0,67705.0,30655600.0,0.0,0.0,,,,,,,,,,,,,,19529.990234375,20552.029296875,19074.5703125,20509.08984375,291800.0,0.0,0.0,,,,,,,
2010-12-01,1186.5999755859375,1262.5999755859375,1186.5999755859375,1257.6400146484375,80984530000.0,0.0,0.0,67731.0,70589.0,66948.0,69305.0,27004200.0,0.0,0.0,,,,,,,,,,,,,,20621.609375,20664.80078125,18038.48046875,18327.759765625,312600.0,0.0,0.0,,,,,,,
2011-01-01,1257.6199951171875,1302.6700439453125,1257.6199951171875,1286.1199951171875,92164940000.0,0.0,0.0,69310.0,71924.0,65898.0,66575.0,41876200.0,0.0,0.0,,,,,,,,,,,,,,18425.1796875,18690.970703125,17295.619140625,17823.400390625,434400.0,0.0,0.0,,,,,,,
2011-02-01,1289.1400146484375,1344.0699462890625,1289.1400146484375,1327.219970703125,59223660000.0,0.0,0.0,66575.0,68226.0,64016.0,67383.0,48663800.0,0.0,0.0,,,,,,,,,,,,,,17982.279296875,19575.16015625,17792.169921875,19445.220703125,375000.0,0.0,0.0,,,,,,,
2011-03-01,1328.6400146484375,1332.280029296875,1249.050048828125,1325.8299560546875,89507640000.0,0.0,0.0,67381.0,68606.0,65463.0,68587.0,45965400.0,0.0,0.0,,,,,,,,,,,,,,19463.109375,19811.140625,18976.189453125,19135.9609375,231000.0,0.0,0.0,,,,,,,
